"","Measurement.Time","Value"
"845",2017-12-01,19.639
"846",2017-12-01,19.306
"847",2017-12-01,20.186
"848",2017-12-01,20.448
"849",2017-12-01,20.40025
"850",2017-12-01,19.972
"851",2017-12-01,19.853
"852",2017-12-01,19.4485
"853",2017-12-01,19.11575
"854",2017-12-01,18.52075
"855",2017-12-01,18.14025
"856",2017-12-01,17.75975
"857",2017-12-01,17.66475
"858",2017-12-01,17.8315
"859",2017-12-01,17.92625
"860",2017-12-01,17.831
"861",2017-12-01,18.117
"862",2017-12-01,18.1165
"863",2017-12-01,18.378
"864",2017-12-01,18.4495
"865",2017-12-02,18.30675
"866",2017-12-02,18.04525
"867",2017-12-02,17.61675
"868",2017-12-02,16.925
"869",2017-12-02,17.5695
"870",2017-12-02,17.546
"871",2017-12-02,17.35575
"872",2017-12-02,17.11775
"873",2017-12-02,16.92725
"874",2017-12-02,16.8795
"875",2017-12-02,16.68925
"876",2017-12-02,16.64175
"877",2017-12-02,16.59425
"878",2017-12-02,16.5465
"879",2017-12-02,16.5465
"880",2017-12-02,16.52275
"881",2017-12-02,16.499
"882",2017-12-02,16.3555
"883",2017-12-02,15.90275
"884",2017-12-02,15.9505
"885",2017-12-02,16.90325
"886",2017-12-02,17.284
"887",2017-12-02,17.02225
"888",2017-12-02,16.90325
"889",2017-12-02,17.11775
"890",2017-12-02,17.07025
"891",2017-12-02,15.135
"892",2017-12-02,14.34675
"893",2017-12-02,15.0185
"894",2017-12-02,14.92225
"895",2017-12-02,14.2985
"896",2017-12-02,15.04225
"897",2017-12-02,15.186
"898",2017-12-02,14.77925
"899",2017-12-02,14.68325
"900",2017-12-02,14.3235
"901",2017-12-02,16.141
"902",2017-12-02,16.356
"903",2017-12-02,16.308
"904",2017-12-02,16.30825
"905",2017-12-02,16.2365
"906",2017-12-02,16.28425
"907",2017-12-02,15.87925
"908",2017-12-02,15.712
"909",2017-12-02,15.40125
"910",2017-12-02,14.94775
"911",2017-12-02,15.0195
"912",2017-12-02,14.684
"913",2017-12-03,14.68425
"914",2017-12-03,14.70825
"915",2017-12-03,14.6125
"916",2017-12-03,14.421
"917",2017-12-03,14.25375
"918",2017-12-03,13.82125
"919",2017-12-03,13.94175
"920",2017-12-03,13.84575
"921",2017-12-03,13.846
"922",2017-12-03,14.1095
"923",2017-12-03,14.27725
"924",2017-12-03,14.87475
"925",2017-12-03,15.09
"926",2017-12-03,15.23275
"927",2017-12-03,15.497
"928",2017-12-03,15.2345
"929",2017-12-03,15.18675
"930",2017-12-03,14.29925
"931",2017-12-03,14.15575
"932",2017-12-03,14.13175
"933",2017-12-03,13.74825
"934",2017-12-03,13.916
"935",2017-12-03,14.05875
"936",2017-12-03,14.03475
"937",2017-12-03,13.5315
"938",2017-12-03,13.62725
"939",2017-12-03,13.77325
"940",2017-12-03,13.726
"941",2017-12-03,13.89375
"942",2017-12-03,12.8065
"943",2017-12-03,11.8865
