"","Measurement.Time","Value"
"741",2016-11-27,17.985875
"742",2016-11-27,17.93825
"743",2016-11-27,17.819625
"744",2016-11-27,17.77175
"745",2016-11-27,17.7005
"746",2016-11-27,17.6885
"747",2016-11-27,17.783625
"748",2016-11-27,14.349
"749",2016-11-27,16.57025
"750",2016-11-27,15.318125
"751",2016-11-27,15.616625
"752",2016-11-27,15.97425
"753",2016-11-27,16.74825
"754",2016-11-27,17.24825
"755",2016-11-27,17.5575
"756",2016-11-27,17.34325
"757",2016-11-27,17.45025
"758",2016-11-27,17.6765
"759",2016-11-27,17.6525
"760",2016-11-27,17.77125
"761",2016-11-27,18.485125
"762",2016-11-27,20.126625
"763",2016-11-27,20.316875
"764",2016-11-27,20.24575
"765",2016-11-27,20.59125
"766",2016-11-27,20.745875
"767",2016-11-27,20.603125
"768",2016-11-28,20.329125
"769",2016-11-28,20.21
"770",2016-11-28,20.1625
"771",2016-11-28,20.126625
"772",2016-11-28,19.983625
"773",2016-11-28,19.840875
"774",2016-11-28,19.6385
"775",2016-11-28,19.591
"776",2016-11-28,19.5435
"777",2016-11-28,19.472125
"778",2016-11-28,19.198625
"779",2016-11-28,18.829875
"780",2016-11-28,18.74675
"781",2016-11-28,18.63975
"782",2016-11-28,18.59225
"783",2016-11-28,18.532875
"784",2016-11-28,18.4615
"785",2016-11-28,18.520875
"786",2016-11-28,18.449625
"787",2016-11-28,18.366375
"788",2016-11-28,18.187875
"789",2016-11-28,18.15225
"790",2016-11-28,18.199875
"791",2016-11-28,18.247375
"792",2016-11-28,18.30675
"793",2016-11-28,18.342625
"794",2016-11-28,18.437875
"795",2016-11-28,18.44975
"796",2016-11-28,18.627875
"797",2016-11-28,18.675375
"798",2016-11-28,18.699125
"799",2016-11-28,18.806
"800",2016-11-28,18.9845
"801",2016-11-28,19.198875
"802",2016-11-28,19.686125
"803",2016-11-28,19.97175
"804",2016-11-28,19.793125
"805",2016-11-28,20.174125
"806",2016-11-28,20.674375
"807",2016-11-28,20.840875
"808",2016-11-28,20.94825
"809",2016-11-28,21.055625
"810",2016-11-28,21.06775
"811",2016-11-28,20.9605
"812",2016-11-28,20.97225
"813",2016-11-28,20.924375
"814",2016-11-28,20.817375
"815",2016-11-28,20.710125
"816",2016-11-29,20.69825
"817",2016-11-29,20.495625
"818",2016-11-29,20.29325
"819",2016-11-29,20.305125
"820",2016-11-29,20.28125
"821",2016-11-29,20.23375
"822",2016-11-29,20.1385
"823",2016-11-29,20.197875
"824",2016-11-29,20.22175
"825",2016-11-29,20.11475
"826",2016-11-29,19.68625
"827",2016-11-29,19.579
"828",2016-11-29,19.531375
"829",2016-11-29,19.44825
"830",2016-11-29,19.365125
"831",2016-11-29,19.317625
"832",2016-11-29,19.282
"833",2016-11-29,19.246375
"834",2016-11-29,19.246375
"835",2016-11-29,19.19875
"836",2016-11-29,19.1035
"837",2016-11-29,18.996375
"838",2016-11-29,18.948875
"839",2016-11-29,18.877375
"840",2016-11-29,18.84175
"841",2016-11-29,18.88925
"842",2016-11-29,18.90125
"843",2016-11-29,18.984625
"844",2016-11-29,19.008375
"845",2016-11-29,19.07975
"846",2016-11-29,18.9845
"847",2016-11-29,18.984625
"848",2016-11-29,18.925125
"849",2016-11-29,18.949
"850",2016-11-29,19.127375
"851",2016-11-29,19.21075
"852",2016-11-29,19.44825
"853",2016-11-29,19.400875
"854",2016-11-29,19.7815
"855",2016-11-29,19.99575
"856",2016-11-29,20.22175
"857",2016-11-29,20.43625
"858",2016-11-29,20.745875
"859",2016-11-29,20.805125
"860",2016-11-29,20.900625
"861",2016-11-29,21.032
"862",2016-11-29,21.032
"863",2016-11-29,21.10375
"864",2016-11-30,20.99625
"865",2016-11-30,20.67425
"866",2016-11-30,20.305125
"867",2016-11-30,19.900375
"868",2016-11-30,19.63875
"869",2016-11-30,19.353375
"870",2016-11-30,19.353125
"871",2016-11-30,19.3295
"872",2016-11-30,19.03225
"873",2016-11-30,18.841875
"874",2016-11-30,18.722875
"875",2016-11-30,18.7705
"876",2016-11-30,18.842
"877",2016-11-30,18.86575
"878",2016-11-30,18.79425
"879",2016-11-30,18.80625
"880",2016-11-30,18.818125
"881",2016-11-30,18.794375
"882",2016-11-30,18.67525
"883",2016-11-30,18.604
"884",2016-11-30,18.461375
"885",2016-11-30,18.080875
"886",2016-11-30,17.866625
"887",2016-11-30,17.854875
"888",2016-11-30,17.65275
"889",2016-11-30,17.736
"890",2016-11-30,17.807375
"891",2016-11-30,18.116625
"892",2016-11-30,18.176
"893",2016-11-30,18.354375
"894",2016-11-30,18.39
"895",2016-11-30,18.473375
"896",2016-11-30,18.56825
"897",2016-11-30,18.62775
"898",2016-11-30,18.746625
"899",2016-11-30,18.9965
"900",2016-11-30,19.103625
"901",2016-11-30,19.365
"902",2016-11-30,19.698125
"903",2016-11-30,19.519875
"904",2016-11-30,19.746
"905",2016-11-30,19.805625
"906",2016-11-30,20.066875
"907",2016-11-30,19.983875
"908",2016-11-30,19.853
"909",2016-11-30,19.960125
"910",2016-11-30,20.079125
"911",2016-11-30,20.1985
"912",2016-12-01,20.317375
"913",2016-12-01,20.174875
"914",2016-12-01,19.948125
"915",2016-12-01,19.69825
"916",2016-12-01,19.495875
"917",2016-12-01,19.139125
"918",2016-12-01,19.032125
"919",2016-12-01,19.103375
"920",2016-12-01,19.091625
"921",2016-12-01,18.97275
"922",2016-12-01,18.9845
"923",2016-12-01,19.103625
"924",2016-12-01,19.1155
"925",2016-12-01,19.032125
"926",2016-12-01,18.925
"927",2016-12-01,18.8655
"928",2016-12-01,18.78225
"929",2016-12-01,18.675375
"930",2016-12-01,18.616
"931",2016-12-01,18.521
"932",2016-12-01,18.378375
"933",2016-12-01,18.223625
"934",2016-12-01,18.033375
"935",2016-12-01,17.866875
